coursecategory,timespentoncourse,numberofvideoswatched,numberofquizzestaken,quizscores,completionrate,devicetype,coursecompletion
2,41.08617061271456,20,6,51.51189625812224,10.97067469713584,0,0
4,21.73913604924037,10,8,84.93200190715197,41.1758481765663,1,1
4,86.35314287101906,18,5,84.20341886982192,73.06455492028132,0,1
2,77.27844649162833,5,1,85.59805869418847,49.09712976295301,0,0
1,40.42677325147787,18,0,70.0441411829526,7.500231202534479,1,0
1,97.5848918903221,14,10,91.6813861237574,44.98794973126158,0,1
4,45.54136532746503,15,8,97.5335679031426,1.6981025390197413,0,1
3,23.078251499775927,0,6,63.85870635074123,24.482085016718724,0,0
2,77.3106376447678,19,6,80.42839952450788,29.6338566654224,0,1
0,28.042802416624568,6,9,50.08029736198224,84.81359982246404,0,1
0,94.63169698383764,18,8,90.5247155768545,38.12463629372074,0,1
3,81.25591157486772,7,5,57.26835604485689,61.60344716189553,1,1
1,43.1634223486315,13,7,81.25351456886247,80.87460868985846,0,1
2,68.23364600268646,17,2,61.59828793203461,55.924171922006494,0,1
1,18.08830217732518,2,5,93.11329722027575,71.08503823423064,1,0
2,16.665833439711008,10,10,54.43518669414554,82.85294404501118,1,0
3,59.22304547510464,18,3,63.9677277466987,23.530680977434216,1,1
2,45.510291694766,7,2,67.74116900216632,31.178435587324604,1,0
2,93.24706576206624,19,2,83.33551579571025,43.79065858907072,1,0
1,92.62888826036011,20,10,72.42351709129548,95.78426789773089,0,1
3,6.546884191642454,6,8,51.661134164275325,11.361403974255612,0,0
1,41.415514415283575,2,9,83.77257717508168,18.62005991262423,1,0
3,93.67848720777916,7,8,75.58634737599941,72.78682932672285,0,1
3,91.63615614295296,6,3,62.155751454421406,37.67928930583959,0,0
2,28.8263146590662,15,7,55.12269230905639,48.29092408044821,0,0
1,92.09950162135311,6,2,94.78243192537283,92.87314157513528,0,1
3,7.000425354663535,7,6,62.82613898620925,60.50186841105048,0,1
2,3.8344881897296297,4,8,57.41162315424759,7.840834223625981,0,0
3,11.943595077256798,8,1,65.57710892191231,38.610705914391495,1,0
4,45.36891385511053,18,2,51.53492872992759,25.8481355722039,1,0
3,39.325920388143686,10,1,72.53344062655935,52.42758268272083,0,0
3,92.84549569851738,20,10,69.18213599606145,36.26291750370143,0,0
1,54.661301164623,7,2,53.49287143184433,93.79289547711916,1,0
3,42.25033823743068,1,6,60.87443672578813,62.60572037476197,0,0
1,43.52536322854688,0,4,97.66940660011758,62.02359428794699,1,1
0,32.09495506812422,5,10,75.99041791098041,30.29948563871756,0,1
4,4.886052254028991,5,0,56.68928866052952,59.5363560118582,0,0
0,86.21212737942038,2,0,72.31521615970922,52.78590739002429,0,0
2,14.559696819879347,7,8,73.96674091617159,42.08271090069928,0,0
3,88.06231371617521,9,8,58.37986575573781,29.949789040732888,1,0
2,46.45675390721523,17,10,67.19890960819237,52.6707577129492,1,0
4,56.48687473517668,4,1,96.60953336268068,69.64960796411476,1,0
2,99.76738349917188,5,3,86.65910640610889,54.81504546801808,0,0
3,1.0326857666881673,19,9,64.39979368390121,65.72446464869294,0,1
1,5.547073190679908,18,2,96.98781626625652,78.12172004230678,0,0
0,95.36457628805078,4,3,63.105938355087545,93.4463175307368,1,0
3,93.41380640280822,8,8,92.80755008021698,79.89101833400933,1,1
1,2.4811586273737705,8,5,80.24181776028249,85.11187907758864,0,1
2,37.02604124303792,0,7,73.47449157238549,38.08021053976014,1,0
1,63.14234094647325,16,0,99.2901266776552,23.984777244844715,0,0
1,28.364643568273795,3,9,79.61122633856763,46.54475071396725,1,1
4,41.2502129826436,18,8,58.81874873000367,23.60202931724992,0,0
0,75.4162969361109,4,1,61.29105382497728,75.97321357339466,0,0
1,50.87357092873877,0,10,92.12496750532026,78.35810999895845,1,1
0,60.833691189198,0,0,87.62430299378711,84.6107511087226,1,0
2,56.72019348424569,2,4,75.99580735728645,89.86739040438026,1,1
2,47.58000282024039,18,8,72.87054645385226,32.218290424717026,1,1
3,79.64088059551985,18,3,54.50075747734446,24.3985945550391,0,0
0,8.154899192123798,20,3,61.61767075436488,66.8822006093893,0,0
3,83.28275747910288,6,10,87.21333873182019,8.714918299411911,1,1
4,58.73632102642155,2,2,89.74876496052258,76.5592064312589,1,0
4,59.599526037487934,16,5,81.782055315984,66.21922742835204,1,1
1,73.71421699191797,17,5,75.6091206556224,32.572504006487776,0,1
2,8.419457257151185,11,5,70.55247974089315,83.76137039750985,0,1
3,60.50718387392835,5,2,79.3870743972646,51.37481779566527,1,0
0,55.41874132947039,12,6,73.59767721998556,87.54036461334434,0,1
4,22.93774961350529,15,8,92.1759778854109,29.680292128510462,0,1
1,54.20053985394165,13,5,55.016521380859736,18.560554577562204,0,0
1,87.52580314969524,11,5,69.67679388097585,70.55974857013571,0,1
1,48.533359024198944,18,5,71.57957984582379,86.95059005229065,0,1
3,66.0254083449068,18,3,51.15485616533144,85.068587232476,1,0
1,29.602517264577365,5,6,71.18654682276043,41.24088007616159,0,0
1,11.87611594822061,5,8,89.18553176454036,68.33439854989096,0,0
4,24.87947068817428,5,10,56.63650706856033,56.54332684521084,0,0
4,70.16492335376364,12,9,73.47025461987818,91.5887627858678,1,1
3,46.607812374731246,5,4,59.97034905480587,26.15474558028662,1,0
2,51.41527979978464,5,1,79.59286193265338,59.1787997704907,1,0
4,89.44082254093321,0,7,50.26388911374337,56.19172545905672,0,0
1,73.89170997955873,10,8,75.30391300589176,6.955233963957797,0,1
0,34.09207410314171,18,1,62.29494553400827,16.228272858528946,0,0
3,37.17969698067409,17,5,52.70713307245414,97.59353468498946,1,1
4,53.43480817647821,10,8,52.36181859316313,67.03322636657936,1,1
0,55.06378199232579,12,7,93.89200904617186,47.28359552955891,0,1
4,21.85735933542872,19,8,88.59125279652329,60.44545290857039,1,1
2,51.17023403106102,19,1,54.69083855720926,51.52615318197965,0,0
4,30.47426495779317,16,6,91.9292266892084,98.02515720532958,0,1
3,15.793758312059888,17,3,76.14104970103426,54.93256690120225,0,0
4,60.565332154595794,0,2,68.80264756039332,23.96344302443429,1,0
0,77.14949220959687,13,10,83.442821138803,99.1502833649966,0,1
3,77.54072861564246,1,3,70.44715133330672,89.07793351906867,1,0
2,66.30008587882269,7,7,97.7793566497256,47.28874144830637,0,1
2,34.752652151105366,1,0,57.00335211056031,25.864108389371165,0,1
1,86.34632449818291,14,6,56.39808760011774,79.3436544114628,1,1
4,96.59694656092168,0,5,67.18405943002901,20.69035169296971,0,0
4,52.32234692872301,2,5,88.95906434659852,30.967718013612355,1,0
1,12.810658479579432,14,10,97.5969446846255,81.68474040150763,0,1
3,96.19631813285268,13,9,58.41821816331104,35.06621295462591,0,0
4,52.40872815713186,12,3,70.16434920730339,38.87424867526143,1,0
2,67.08727896109939,15,4,88.58612028090555,23.986224997704475,1,1
4,92.13298789272312,19,2,71.8580756385224,29.187756938163687,0,0
0,19.372443441571985,15,1,70.61250617982836,37.582132382649846,1,0
2,33.037337473973004,11,3,75.97600231172993,31.173853264171825,0,0
0,16.608441652893887,6,6,88.45165493933794,17.626684698929694,1,0
1,24.127294171587447,14,0,62.646958446224495,98.1166649655379,0,0
3,72.0260106369471,10,6,91.10581171550044,7.942065385438779,0,1
3,58.67261794207543,3,10,57.83211893045075,2.599300934325288,0,0
2,83.80814372970167,10,4,64.88401718389125,96.27051146089094,0,0
1,52.98513741608216,14,10,87.74499200360506,82.19050234502541,1,1
1,65.4685734974393,16,6,60.86491804244768,44.53473400234008,1,0
2,5.926952462268978,3,1,65.54834878915716,2.604691438021322,0,0
3,65.33652824855493,10,7,78.58857875838258,65.9607988927579,1,1
0,87.75885918969198,16,5,57.273249065475966,99.27242428910242,1,1
4,13.527901412627406,15,2,75.32724883922963,2.6949910868230287,0,0
1,42.01340791139837,4,2,94.46058192328042,78.15488889399258,1,0
4,30.45950092764073,5,6,65.61074783912518,16.498813204480957,0,0
4,2.96811096103076,0,7,71.23510958433337,7.989761189475364,0,0
4,64.50754653736449,0,1,77.03837191181296,90.1157992201088,1,0
1,5.0082946085021405,13,8,69.41346191967044,32.13523148080114,1,0
0,4.167451554288148,9,3,73.12445823253532,33.415689260861626,0,0
3,96.0994801912396,18,8,68.71003711235724,72.94918141320399,1,0
3,98.00051314731128,0,2,79.8382337085036,94.87387748275702,0,0
4,35.89381565552475,8,0,80.92849226850878,63.41793526924536,0,1
4,93.36329230814088,9,4,50.33681251749019,64.12700519917134,1,1
2,16.015029075404406,14,1,60.87910914169853,47.93211831888912,0,0
0,30.72248404259725,11,9,56.86971440562705,11.411260843123204,1,0
0,59.05004999097231,7,9,76.37424206428093,2.786977137567026,0,1
0,38.92350193249209,4,6,64.91044348066876,81.49484196984022,0,0
3,77.35125671374996,19,1,88.91644473175758,11.14322167472942,0,0
1,95.1984444835079,14,4,94.79631589275112,16.896961588122107,1,1
4,71.84828437062897,19,7,81.87908355569022,79.73153048294542,1,1
4,51.16446462934703,5,6,50.78983475013698,49.51120045694293,0,0
0,90.60372421543816,8,1,51.46862318124028,15.049196271239564,1,0
3,60.33854300384908,2,7,94.65433698455038,61.59272548355914,0,1
4,86.48565359581902,8,3,65.4613987716838,73.21498911633945,0,0
0,95.91107639517443,14,1,75.56864559020954,91.7390757524896,1,1
4,59.02591453174419,8,5,72.76230534975676,53.15914567348104,1,1
1,71.30435872205383,7,7,72.5348871562764,8.313982792246987,0,1
2,3.070041721188262,2,10,72.25227888224623,6.279804075313356,0,0
0,18.02506978251075,14,8,86.80036435998343,65.254203211269,1,1
1,25.80655785079264,20,0,82.74167940525341,25.551782948199698,1,0
4,37.49906496106532,14,4,85.73002941742163,46.24510754956477,0,1
2,69.1083211717522,17,0,79.25424874599602,43.15995640893392,1,0
0,95.08759539672722,19,4,58.97577235003186,86.4102105457129,0,1
1,44.88209070602125,3,9,72.71450245385225,83.4837573038732,1,1
1,9.088692000620648,13,8,60.08157117771807,7.3813880977052,1,0
2,65.83562490966527,6,3,85.02266712405557,84.07002585838589,0,1
0,71.4887881586181,15,5,51.79168438838742,82.75924620556347,0,1
1,50.603690401647405,10,10,87.66640253804559,74.0269448197261,1,1
2,68.08350702785982,10,4,94.91077968474724,58.751980936555206,1,1
0,17.818404640921663,17,9,69.21350734051336,74.71307905046626,0,0
3,16.007203278329627,8,0,78.86451118183224,87.25050847474908,1,0
4,39.52317795188799,20,2,97.60490807214032,57.35237772119128,1,0
0,40.6153720136745,3,4,68.78845594762637,82.93132356144774,1,0
0,71.85060255515883,1,2,88.08065723332516,19.45397496217044,0,0
0,83.16188506770891,8,6,68.41482603669357,64.51046426551534,0,1
4,9.774664500208496,17,1,99.0316237610552,71.3740148203268,0,0
2,88.09233277296137,9,4,99.51887171929148,16.85524007134277,1,1
4,40.5306263465528,14,4,59.42056983505624,7.012554507734626,0,0
3,8.971139300559674,13,1,73.21393282694866,51.366121874808826,0,0
2,93.15245355340494,5,1,73.12906424506839,95.6426460013974,0,0
2,83.22774918633068,13,3,53.84019885828515,38.51974088135323,1,0
0,73.32372051816132,13,0,78.27308566583491,37.189018105889375,1,0
4,50.64270589609316,16,8,68.24920340903205,95.5778766178856,1,1
2,47.01363638781258,17,7,71.41442028725618,86.89591197249948,0,1
3,32.1400636627324,11,9,90.8389552712267,0.2118521679361662,0,1
3,69.68038857113453,2,10,82.72369940751169,7.050439553695387,1,0
2,78.20204888669122,5,3,75.57932307766,26.60877633542668,0,0
1,83.39035256688665,13,3,63.049982765879534,12.3689257803814,0,0
0,47.83047738328633,13,10,60.67477347064283,45.63687848807443,1,0
0,73.15458056510803,8,8,73.7711926871844,34.005261083145754,0,1
3,2.911137255068798,6,5,55.31879717111666,87.27775552053801,1,0
1,18.52710266493073,0,8,75.1874630438344,67.4839191716105,1,0
0,82.20900310030855,11,2,64.33946298146752,12.66989542427891,0,0
0,25.283719270720653,6,3,71.66360259491489,10.68686597550419,0,0
0,99.3566544791751,12,4,93.37238015963408,61.245675592812695,0,1
3,21.783251335674954,18,1,55.48239523696319,37.85395476997311,1,0
2,4.58923464871121,7,5,70.61346296501998,25.658836292339625,0,0
4,41.54653179898842,11,0,68.03777519860743,51.77548469597263,0,0
0,41.86354420213057,11,7,79.56003803210174,25.37158510000429,0,1
1,76.08009238740186,9,5,57.60691021510959,53.15538416521448,0,0
2,35.11162889079966,0,9,70.28237878241636,36.83956549472598,1,0
4,3.2692357418140574,7,1,95.342122385242,87.1863813762966,0,0
4,89.19158901955213,3,0,76.21638167594655,16.95179933953416,1,0
3,59.00044200226423,6,6,56.58362648363688,80.2266192076812,0,1
3,4.740513838394918,9,4,71.61335017567556,8.994619640338808,0,0
4,71.96688346665636,13,3,75.3466903298597,79.58885541380134,1,1
0,84.57674899184697,18,10,53.377932565867255,3.863123194604279,0,0
0,78.73508392336967,10,8,72.21287372168766,88.8710285872585,0,1
1,41.72968224428608,6,1,65.20206003687075,13.773493357267064,1,0
4,80.81475586207088,17,7,66.80651782034282,85.11355482209932,0,1
4,54.30912168960789,3,3,69.03969280311313,56.1654145365961,1,0
3,49.96403886906193,14,3,54.070262199488326,43.04763161943558,1,0
3,24.106149721112264,15,8,54.58424154778429,7.709825166440265,1,0
0,14.86388389517086,14,10,83.35793612312557,71.41731373855777,0,1
2,46.265811542334895,11,1,65.83235690128798,7.182200220581159,0,0
2,61.65575012278611,14,9,80.2046432790749,52.339537582991326,0,1
4,45.16531640539358,9,8,57.42535164170155,14.598228748084953,0,0
2,70.56130693666172,14,2,91.80291952090174,73.78861824162857,1,0
0,87.82189426642456,20,4,65.57350775866601,12.260183756106402,1,0
2,71.7707414458405,6,9,59.816195625196926,12.108495120075204,1,0
3,38.53479226148665,7,6,58.59908730082688,99.30054563167882,1,0
4,30.87614309049137,14,3,54.9695074024974,71.00804155028703,1,0
2,47.37254495741151,18,1,89.24399562425681,14.906980383701464,0,0
4,56.93675912170495,11,7,76.64991409458302,33.31654377683729,1,1
0,19.454970869466354,12,0,58.06397957115486,70.8867032577783,0,0
1,30.764908415513663,16,4,50.34854753947264,40.00528644410315,1,0
4,3.414708317899577,16,8,73.90222972735242,33.15494346315487,1,0
1,80.50448859143674,11,2,92.60189488391468,45.574083625530605,0,0
2,48.15749105594225,20,7,85.15302200351046,99.8538481186297,1,1
4,63.85650929589435,10,5,71.6658749674312,68.3773438456945,1,1
4,73.83608069103288,17,9,84.3044139949491,48.134045648671886,0,1
1,78.14111053974568,9,4,80.03711266662256,46.277106511028,0,1
3,89.45992376634526,11,8,63.30774102262157,31.06820512819667,1,0
0,42.06991304949403,15,8,72.45286821721932,90.00379665991363,1,1
3,68.43263220816667,5,5,81.11041048189136,1.373805698436159,0,0
0,4.854437021647747,18,5,68.4359757809315,88.33420087804066,0,0
2,98.37613267413865,12,1,93.17472664225602,2.2735263482850376,1,0
4,17.904700548623445,11,8,90.60814720059432,7.452296070706943,1,0
0,81.22002661320992,12,5,90.30143633917896,63.35781342749735,0,1
1,27.569458162437627,20,7,66.95479266198282,43.80663895880949,1,0
1,21.795239097751217,5,8,91.84732448304604,93.2620906770168,0,0
2,95.10448682243188,11,4,82.59678306592792,32.02168873385821,1,1
4,46.13237625398619,16,4,97.07249250748264,48.47997303615109,1,1
0,34.94631704354899,16,5,88.64949984079422,85.36492242402376,1,1
2,87.95522498287112,6,0,78.3875285581437,9.20534806261186,0,1
3,33.837334915665174,19,5,71.17472062829046,10.35689886997636,1,1
2,93.8386913725042,17,8,81.1845841651805,60.531153031200745,1,1
3,68.32455958105271,11,6,80.80723150671821,64.28303729236032,1,1
1,62.466544568123325,17,3,59.97505920024835,62.95052308674255,0,0
3,56.77499032595039,8,6,86.17426138142697,24.16434089620143,1,1
0,90.78041035008624,5,10,91.47936563054336,59.79404645209399,0,0
4,64.40784602107901,11,10,59.04842816012043,75.00111754664908,1,1
1,76.5974374818017,19,7,85.41887895798864,46.64637126368611,1,1
2,62.0314564955832,17,0,54.8523710765558,40.92762993200161,0,0
1,92.28992316016058,9,1,74.70575911768793,34.074787125338226,1,0
1,73.32544800884907,3,9,83.3076197913704,5.237277677739893,1,0
1,56.12440217093327,9,3,57.45251215360656,91.00364634472749,0,0
0,68.76989887010107,5,0,69.2199170974698,94.10674453462042,0,0
1,91.57295968111968,1,5,52.54947701486451,23.458906979362823,1,0
3,83.82540082639815,20,8,88.01055634614457,49.16747722879234,1,1
0,2.999297385348957,14,7,71.5680493761955,8.29336273941882,1,0
2,44.34215359620258,7,9,54.10907573987525,77.45439718501575,1,1
4,51.7753776484478,13,0,53.825497503503954,60.63701979511983,1,0
0,53.659158991248944,3,9,60.5761548896637,40.34270240488852,0,0
4,8.68956891401102,9,3,80.40830567517398,46.80377156672798,1,0
4,12.11500307456205,5,1,82.60425253458557,75.0968966339995,0,0
1,31.554632203871115,10,5,62.18812501030269,24.402009603951047,1,0
3,31.773769396221933,11,4,69.81044881495714,21.721740072551054,0,0
3,43.80723965832391,18,0,66.49824796917778,11.586392148790136,1,0
2,28.18269687228007,12,10,94.1353422917471,71.46083300283989,1,1
0,23.030448467389693,19,2,77.9059089049036,60.85164381213314,0,1
4,57.972052510750125,16,1,50.58792995763983,68.68008302128517,0,0
4,48.31117543362921,8,1,73.53894198157215,27.302502680833097,1,0
2,15.831812318564229,8,3,57.69566722770632,88.07532991099083,0,1
0,18.34231150671392,1,10,94.45702470450414,95.45848893545268,0,0
2,57.69438773592098,15,3,76.28071844927467,8.858397687915753,1,1
3,55.10485716141915,7,0,95.63962225146376,27.52135273654501,0,0
1,55.86394428943108,8,9,64.56554102994765,48.34174397963365,1,0
3,32.98578598216068,14,8,82.66367604794607,77.87485664991051,1,1
3,20.42534946585923,14,1,82.29501374708029,91.8829763444506,0,1
3,9.41931850930104,5,2,87.82053499165096,43.71110202378215,0,0
4,25.92417926799936,0,4,75.77277245984553,81.0396315693059,0,1
2,89.25393344133019,11,10,56.76677888094783,39.97656906859406,0,0
0,15.38331496483288,9,6,68.51995986339934,62.21296775804532,0,0
0,25.336886130688416,17,8,51.66734315272716,35.52405867446063,1,0
4,71.75405749406046,13,4,69.95503786126196,73.15960696337237,1,1
3,31.15341476163765,13,3,71.42332722801928,15.378256297774406,1,0
4,7.263004510246805,6,9,76.64547699562907,91.7811936500052,0,1
3,29.860175886968044,10,8,53.90958235680667,65.49395281495659,1,1
1,84.52316916652465,3,10,60.9399605543092,82.08607625402527,1,0
2,48.6461212309329,15,7,50.975704716888025,5.25339583997082,0,0
0,5.390339333406515,19,1,61.91313250331263,96.43641995136568,0,0
1,75.81249592790248,10,8,54.94617403731694,2.5879528803503304,0,0
2,14.260180720600037,10,4,81.32132465753607,87.68264339430827,1,1
2,70.4583356400601,17,1,96.82681045186652,38.995894354309456,1,0
2,94.79537180791952,20,6,52.79027331484232,29.724674674494523,1,0
4,62.15176403267049,12,0,68.5289848842704,20.73056532878863,1,0
4,96.9656118275627,20,4,66.61375665636797,88.62661990558598,0,1
0,76.12062012772698,0,1,91.42328941247534,46.65935443740562,0,0
3,83.81549925031031,13,5,57.955480325162775,65.36806328847605,0,1
1,56.055438607234095,8,6,95.53721473806326,47.01084363061554,1,1
2,17.30081413734693,12,6,81.76420249896019,56.83445218969844,0,0
4,35.3292471200868,16,6,59.7637384252808,92.14140285175009,1,1
1,26.22444321739912,5,10,95.03330485381936,53.24069357108697,1,0
2,61.77074855576471,12,9,52.75115518002939,18.543951940933955,0,0
2,39.49071677717886,16,8,61.40028386789064,59.96418835390085,0,0
3,14.928846962213884,5,9,75.90490366827942,32.822418431852554,0,0
1,29.16668401450197,16,9,55.03518136561788,61.48829959020728,1,1
